order_purchase_timestamp,orders,revenue,freight,gmv,quantity,avg_delivery_days,avg_review_score,review_count,aov,orders_pct_change,orders_roll_mean,orders_roll_std,orders_zscore,revenue_pct_change,revenue_roll_mean,revenue_roll_std,revenue_zscore,aov_pct_change,aov_roll_mean,aov_roll_std,aov_zscore,avg_delivery_days_pct_change,avg_delivery_days_roll_mean,avg_delivery_days_roll_std,avg_delivery_days_zscore,avg_review_score_pct_change,avg_review_score_roll_mean,avg_review_score_roll_std,avg_review_score_zscore
2017-02-06,499,70448.65,10665.92,81114.57,535.0,12.423507445486612,4.068825910931174,494,141.17965931863725,35.597826086956516,294.5,176.47379408852748,1.158812281768098,13.640033416778486,43899.20999999999,26463.20335471627,1.0032587379588105,-16.193322049349746,150.60162698534273,19.881306755059292,-0.47391088436919926,-1.5630372468091736,12.672627572625874,0.7349739156249432,-0.3389509775016126,-0.720647773279337,4.0316292389764525,0.06121709598119943,0.6076190214273715
2017-02-13,541,79733.54,12095.13,91828.67,587.0,12.484818558696762,4.08364312267658,538,147.38177449168205,8.416833667334679,406.25,146.10355916267062,0.9222910158538324,13.179656388021632,59939.752499999995,22754.78021636534,0.8698738160417044,4.393065688766717,146.03385252315687,17.18689698635504,0.07842730247323425,0.49350888611110477,12.370789610286716,0.28979301829201387,0.3934841118054263,0.364164308568693,4.058034525140103,0.052552664512551965,0.48729398925835177
2017-02-20,396,51587.09,8388.01,59975.1,435.0,13.663399407305658,3.94910941475827,393,130.2704292929293,-26.80221811460258,451.0,82.2962129545866,-0.668317508490343,-35.30064010703651,65940.52249999999,12002.444248655826,-1.195875790183942,-11.610217924006939,146.82264648233388,16.06498907249782,-1.030328568211781,9.440111949307518,12.798125067207959,0.5827097937940018,1.484914702503848,-3.2944531115180253,4.049984776025932,0.06832260951432706,-1.4764565051706426
2017-02-27,359,45429.11,8044.99,53474.1,412.0,14.375801338536421,3.941011235955056,356,126.54348189415042,-9.343434343434343,448.75,85.38686471973699,-1.051098436446683,-11.93705634491109,61799.59749999999,16007.504210695197,-1.0226758203232125,-2.8609312328267356,136.34383624934975,9.629027000771746,-1.0177928002916445,5.213943543580024,13.236881687506363,0.9497775079988109,1.1991436325227063,-0.20506341943705708,4.01064742108027,0.07604655072990603,-0.9157047158199216
2017-03-06,559,77467.38,12027.39,89494.77,618.0,12.581700825947543,4.028880866425993,554,138.58207513416818,55.71030640668524,463.75,100.99958745790335,0.9430731589839436,70.52365762833568,63554.28,17579.137538406132,0.7914552104506419,9.513404451829178,135.6944402032325,9.275274489990096,0.31132608895316616,-12.480003516600712,13.276430032621596,0.9069472534217249,-0.7660083913954011,2.229621414658145,4.0006611599539745,0.06806382748680818,0.41460651735296655
2017-03-13,588,84983.57,13303.7,98287.27,668.0,13.301221500398249,4.0843373493975905,581,144.52988095238098,5.187835420393561,475.5,114.77659459431032,0.980164992676798,9.702393446118872,64866.787500000006,19301.412226301596,1.0422440733423288,4.291901252347707,134.98146681840723,8.114391677052383,1.1767258118654542,5.718787025732008,13.480530768046968,0.7472164817703973,-0.23996963667594365,1.3764736364814123,4.000834716634228,0.06834625542360241,1.221758708590878
2017-03-20,623,95662.82,13630.99,109293.81,704.0,13.44828175154321,4.084006462035541,619,153.55187800963083,5.952380952380953,532.25,118.42684098913838,0.7662958772017165,12.566252512103215,75885.72,21633.394710340774,0.91419309196751,6.242305741760323,140.80182899758262,11.323866985610696,1.1259447879641973,1.1056146320137294,13.426751354106354,0.7373437846472847,0.029199944293494685,-0.0081013719911871,4.034558978453545,0.06759280269672571,0.7315495379568109
2017-03-27,646,84192.48,13339.65,97532.13,720.0,12.389947186263935,4.05607476635514,642,130.32891640866873,3.6918138041733606,604.0,38.32318706301274,1.0959422537311856,-11.990384561107447,85576.5625,7522.383391064229,-0.18399520843940806,-15.123853841439526,141.74818762621217,9.789261938140221,-1.1665099258456342,-7.869663833878471,12.930287816038234,0.5226185356000376,-1.0339101906401273,-0.6839287826807094,4.063324861053566,0.026509155177194016,-0.2734939929229909
2017-04-03,526,79242.82,11210.12,90452.94,591.0,13.39862663452407,4.187739463601533,522,150.65174904942967,-18.57585139318886,595.75,52.25817320445355,-1.3347194462215868,-5.878981115653071,86020.4225,6912.02242680768,-0.9805527357251692,15.593494675452678,144.76560610502756,10.33309938143933,0.5696396334845093,8.141111766629683,13.134519268182366,0.500125589666836,0.5280820893760757,3.246111199392643,4.103039510347451,0.05799941669748385,1.460358708361907
2017-04-10,601,96414.18,12034.98,108449.16,661.0,13.783787160973581,4.073578595317726,598,160.42292845257901,14.258555133079852,599.0,52.019227214559805,0.038447322405439625,21.669294454690014,88878.075,8517.014005411018,0.8848294713631054,6.485938241542333,148.73886798007706,12.93918809298277,0.9029979615829604,2.874626907335953,13.2551606833262,0.6016418022131776,0.878639874594478,-2.7260737989088346,4.100349821827486,0.059388646514861476,-0.4507802093630848
2017-04-17,421,57572.37,9056.37,66628.74,449.0,15.80052710384435,3.9498806682577565,419,136.7514726840855,-29.950083194675535,548.5,98.36157786453,-1.2962378478271397,-40.28640807814783,79355.4625,16216.374319767818,-1.3432776075874324,-14.75565618756971,144.53876664869074,13.567570909818807,-0.5739637563986923,14.6312469810969,13.843222021401484,1.4311124452522346,1.3676808478161828,-3.0365911486807007,4.066818373383039,0.09739517892273152,-1.200651884607705
2017-04-24,621,93270.19,14195.59,107465.78,708.0,15.686126814628699,3.933224755700326,614,150.19354267310788,47.50593824228029,542.25,90.5883546599672,0.8693170363408885,62.005125027856245,81624.89,17687.416304908234,0.6583946348777039,9.829561411799471,149.5049232148005,9.723558077591619,0.07081969921014208,-0.7240283090797495,14.667266928492674,1.2533074626378984,0.812936902164118,-0.42168141157482575,4.036105870719336,0.11890649119691417,-0.8652270703088396
2017-05-01,673,89266.75,14971.97,104238.72,763.0,15.067865381854721,4.088059701492537,670,132.64004457652302,8.373590982286627,579.0,109.61751684835778,0.8575271790733713,-4.29230389688281,84130.8725,17945.640698536197,0.28619081292644677,-11.687252184196472,145.00199709657386,12.723289571345367,-0.971600343663614,-3.9414537449575793,15.084576615325338,0.92498292131429,-0.01806653191701251,3.936590340224333,4.011185930192086,0.08090879895373017,0.9501286917435683
2017-05-08,795,104708.33,17232.170000000002,121940.5,882.0,13.215664693431904,4.137974683544304,790,131.70859119496856,18.127786032689453,627.5,155.78938774298248,1.075169512035938,17.298243746971863,86204.41,20178.304712504152,0.9170205457613807,-0.7022414569659463,137.82341278217126,8.532829114488385,-0.7166229986746118,-12.292389409407022,14.942545998439918,1.195389475844674,-1.4446181264794746,1.220994449605084,4.027284952248731,0.10129911239297427,1.0927018873192949
2017-05-15,827,114865.18000000001,18184.93,133050.11,920.0,10.87321221997253,4.056234718826406,818,138.89380894800485,4.025157232704402,729.0,97.91152468768254,1.0009036251105237,9.700135605257,100527.6125,11583.342151832787,1.2377746691814182,5.455390333953236,138.35899684815107,8.510323325275857,0.06284274749766282,-17.72481769020333,13.710717277471964,2.1633774388687623,-1.3116088790235216,-1.975361643534379,4.053873464890893,0.0871844793172695,0.027083420741900354
2017-05-22,931,129634.42,20130.4,149764.82,1048.0,10.378121598846652,4.167573449401523,919,139.242126745435,12.575574365175335,806.5,106.26225419530053,1.1716295776219854,12.857891312232294,109618.67,16994.78549285638,1.177758319362928,0.2507799304147129,135.62114286623284,4.0007030686058265,0.905086885256897,-4.553305969844557,12.383715973526453,2.1756858768389233,-0.921821663701632,2.744878891212954,4.112460638316192,0.049816825102814384,1.1063091831240996
2017-05-29,796,109499.31,17187.22,126686.53,895.0,10.553989832970226,4.201520912547529,789,137.5619472361809,-14.500537056928032,837.25,64.24108239021714,-0.6421124686137246,-15.532225160570778,114676.80999999998,10800.349993239499,-0.47938261290058676,-1.2066603322756109,136.85161853114732,3.5043006088313584,0.20270198944789594,1.6946056417677546,11.255247086305328,1.322913286340735,-0.5300855774718432,0.8145618441561142,4.140825941079941,0.062083581605084655,0.9776332147470214
2017-06-05,823,121718.34,16782.26,138500.6,901.0,11.895259355831811,4.159509202453988,815,147.89591737545564,3.3919597989949812,844.25,59.44955845084133,-0.35744588443952136,11.159001823847102,118929.3125,8714.358287903953,0.32004967065346995,7.512230196576297,140.8984500762691,4.720833006807987,1.4822526636920577,12.708648995202898,10.925145751905305,0.6784319264432213,1.4299350695543902,-0.9999167198734171,4.146209570807361,0.062684697826009,0.21216711746049535
2017-06-12,826,99242.26,17861.06,117103.32,924.0,12.430121870767362,4.138141809290953,818,120.14801452784504,0.36452004860267895,844.0,59.54829972383762,-0.30227563311592703,-18.46564782266995,115023.58249999999,13389.847857468743,-1.1786035710030347,-18.76177743106218,136.21200147122914,11.627117443286808,-1.3815966873766319,4.496434242716418,11.314373164604014,1.0061599852697285,1.1089177889182718,-0.5136998651289915,4.166686343423498,0.026334615650718363,-1.0839168686240497
2017-06-19,783,111969.42,16091.4,128060.82,877.0,12.397926757669163,4.110397946084724,779,143.00053639846743,-5.205811138014527,807.0,20.928449536456334,-1.1467643581619926,12.82433511691492,110607.33249999999,9232.23260852037,0.14753608988826242,19.020307543514313,137.15160388448726,12.09601472415473,0.48354211261832747,-0.25900882897950117,11.81932445430964,0.8783871436964661,0.6587098951888386,-0.6704425436542261,4.152392467594298,0.03843120744690998,-1.0927192846487206
2017-06-26,577,78648.36,14948.86,93597.22,641.0,11.364394591750841,4.160278745644599,574,136.3056499133449,-26.30906768837803,752.25,118.46623991669524,-1.4793244060352955,-29.75907171797443,102894.59499999999,18600.226586730114,-1.3035451416112254,-4.681721239469628,136.83752955377827,12.09811834315672,-0.04396383184119129,-8.336330631079058,12.021925644004794,0.5021262889810836,-1.3094933818108132,1.2135272597483704,4.142081925868566,0.02348214437066391,0.774921552682665
2017-07-03,776,96496.09,16227.05,112723.14,843.0,11.528634861111112,4.189856957087126,769,124.35063144329897,34.48873483535528,740.5,111.21900317241952,0.3191900573408791,22.69307332028283,96589.0325,13729.194002531984,-0.006769698205361793,-8.77074316262475,130.95120807073909,10.553561217825811,-0.6254359539120516,1.445217939541532,11.93026952032462,0.5627552748616357,-0.7136932822393499,0.7109670589618977,4.149668864526851,0.033678531236112474,1.1932851904533825
2017-07-10,866,107891.56,18480.55,126372.11,937.0,11.955484395391748,4.195093457943925,856,124.58609699769053,11.5979381443299,750.5,122.67708289108714,0.941496139931376,11.809255691085507,98751.35749999998,14916.179336283141,0.6127710249344318,0.18935613889419223,132.06072868820047,9.18358077186165,-0.8139125550473836,3.7025158609238717,11.811610151480718,0.4635168938228572,0.3103969797614645,0.12498042082180749,4.163906776690094,0.038826015815376806,0.8032418624184398
2017-07-17,984,118577.3,22054.0,140631.3,1127.0,12.039781166979216,4.140206185567011,970,120.5053861788618,13.62586605080831,800.75,171.76995274688372,1.0668338499809278,9.904148202139273,100403.3275,17077.39264068416,1.0642123702598145,-3.275414285515643,126.43694113329904,6.839909095394448,-0.8671979220354216,0.7050887174421927,11.722073753808228,0.32699210804247586,0.9716057524229845,-1.3083682861219414,4.171358836560666,0.025811940349760476,-1.2069085303749407
2017-07-24,957,120643.51,19634.28,140277.79,1078.0,11.3926600749086,4.172955974842767,954,126.0642737722048,-2.7439024390243927,895.75,94.45413348992902,0.6484628860263766,1.742500461724128,110902.11499999999,11111.559132106611,0.8766902001945391,4.612978531177148,123.87659709801403,2.371995711095932,0.9222936887942338,-5.374857591643245,11.72914012459767,0.31683369489253316,-1.0620084136038663,0.791018316670411,4.174528143860208,0.02475461704279924,-0.06351013286621277
2017-07-31,913,110666.87,19953.71,130620.58,1034.0,10.966680373846541,4.206174200661522,907,121.2123439211391,-4.597701149425292,930.0,51.73651192984182,-0.32858805833398935,-8.269520672931352,114444.81,6129.689266083159,-0.6163346682031873,-3.848774681265388,123.09202521747405,2.6639829358446883,-0.7055905918327314,-3.7390714570712413,11.588651502781525,0.5044287429189005,-1.2330207936524769,0.7960358560937353,4.178607454753806,0.029087858185542496,0.9477062811526531
2017-08-07,993,126765.06,21679.48,148444.54,1114.0,11.242690565694827,4.229757085020243,988,127.65867069486404,8.762322015334068,961.75,35.920050111323576,0.8699876504389572,14.546530501856614,119163.185,6646.063883575632,1.143816119310327,5.318209816913488,123.86016864176743,3.5379955906323275,1.0736310873744548,2.5168071142705806,11.410453045357297,0.4551369420382733,-0.36859780907075224,0.560673030494363,4.187273361522886,0.039082882425915365,1.0870161272748537
2017-08-14,941,123890.36,20571.96,144462.32,1056.0,10.97568021611744,4.251336898395722,935,131.65819341126462,-5.236656596173217,951.0,33.386624068130395,-0.2995211489365773,-2.267738444647127,120491.45,7010.855060552059,0.4848067704501028,3.132981641302246,126.64837044986814,4.320902144980403,1.1594391155597905,-2.374968411850853,11.144427807641852,0.2092404740951393,-0.8064768169454901,0.5101903712604328,4.215056039730063,0.03358434142521152,1.0802909071911246
2017-08-21,1062,131170.86,22665.36,153836.22,1204.0,11.27366546530708,4.238593155893536,1052,123.51305084745762,12.85866099893731,977.25,65.5050888608409,1.2937926117472036,5.876566990361476,123123.28749999999,8827.545284299591,0.911643298427839,-6.186582355997983,126.01056471868134,4.614197709857129,-0.5412671992551112,2.714959285640073,11.114679155241472,0.16622064890432686,0.9564774961089021,-0.2997584714350521,4.231465334992755,0.019045948445807717,0.3742434209071759
2017-08-28,868,106779.25,18996.94,125776.19,1011.0,10.989206486992947,4.229336437718277,859,123.01756912442396,-18.267419962335218,966.0,82.0040649398959,-1.1950627090477548,-18.59529624186347,122151.38249999999,10676.508399129993,-1.4398089642539538,-0.40115738347812346,126.46187101950255,4.041157087336317,-0.8523058670181188,-2.5232164213982555,11.120310683528073,0.15979237268632412,-0.8204659229416843,-0.21839128774103767,4.237255894256944,0.010312013674635308,-0.7679835179182521
2017-09-04,1004,184701.33,23249.97,207951.3,1129.0,11.547732797795232,4.262,1000,183.96546812749003,15.668202764976957,968.75,83.38415117195032,0.42274220585767364,72.97492724475963,136635.44999999998,33635.40080327373,1.4290265271737672,49.54406060602725,140.53857037765906,29.221056012338586,1.4861508677678852,5.082499009035546,11.196571241553174,0.27144732114502734,1.293663738366537,0.7723093861822239,4.245316623001884,0.01431956837727983,1.1650754099953564
2017-09-11,934,131652.71,20800.66,152453.37,1039.0,11.541358589798499,4.19284940411701,923,140.95579229122055,-6.972111553784865,967.0,84.22984427545063,-0.3917851241904537,-28.72129832524758,138576.03749999998,32870.186192604575,-0.21062635481990838,-23.37921147596206,142.86297009764803,28.64327719992619,-0.06658378484820858,-0.05519878324471428,11.33799083497344,0.2652912922618034,0.7665828497090866,-1.622491691294925,4.230694749432206,0.028731624333241727,-1.3172017313135282
2017-09-18,1167,165274.91,26300.5,191575.41,1326.0,12.243242244659058,4.111882046834345,1153,141.62374464438733,24.946466809421853,993.25,128.45589385725617,1.3526043436595905,25.538555188115765,147102.05,34682.21928391935,0.5239820396506745,0.4738736467010618,147.39064354688045,25.86135458903249,-0.2229929171977249,6.0814647547729805,11.580385029811435,0.5136344316211215,1.2905233256180428,-1.9310819320904393,4.199016972167408,0.06459273925838713,-1.348989473638853
2017-09-25,947,118981.5,20865.5,139847.0,1072.0,11.802594521604938,4.187898089171974,942,125.64044350580781,-18.851756640959728,1013.0,107.07318369538967,-0.6164008365321616,-28.00994415909832,150152.6125,30200.34442171411,-1.0321442717583014,-11.285749560367208,148.04636214222643,25.05815609775228,-0.8941567188348879,-3.599109731299699,11.783732038464432,0.329618948222491,0.05722511779806325,1.8486921918432042,4.188657385030832,0.06135074376055664,-0.01237631057613966
2017-10-02,971,149743.31,21601.58,171344.89,1101.0,11.664559764759417,4.206611570247934,968,154.21556127703397,2.5343189017951406,1004.75,109.24704420105225,-0.3089328434176064,25.854279867038144,141413.1075,20307.800362029022,0.4101971829295492,22.74356646146769,140.60888542961243,11.695386053761677,1.1634225484198635,-1.1695289251261176,11.812938780205478,0.30607199983717065,-0.48478467656302393,0.44684662036891254,4.174810277592815,0.04269264315474359,0.7448892901723538
2017-10-09,1049,152171.28,24295.86,176467.14,1191.0,12.398832683282597,4.11313518696069,1043,145.06318398474738,8.032955715756952,1033.5,99.08077512817508,0.15643801716274974,1.6214213509772257,146542.75,19599.66202176798,0.28717484994122766,-5.9347949172555925,141.63573335299412,11.91426217405289,0.28767628088776054,6.294904679913782,12.027307303576503,0.34963820245377975,1.0625995017097933,-2.2221301331545096,4.154881723303736,0.04952374162334736,-0.8429600626816225
2017-10-16,1072,155316.75,23764.04,179080.79,1198.0,11.9203493439487,4.126295947219604,1061,144.88502798507463,2.19256434699715,1009.75,60.15189107584231,1.0348801822624711,2.0670589088821467,144053.21,16869.482052813622,0.6676873637694992,-0.1228126908420002,142.45105418816595,12.024249236107213,0.20242210129841423,-3.859099897194662,11.946584078398914,0.31910696631926827,-0.08221297940567422,0.3199690664346555,4.158485198400051,0.045731233819309595,-0.7038789136464385
2017-10-23,1113,155830.83,25521.92,181352.75,1303.0,11.498615452742264,4.083107497741644,1107,140.00973045822101,3.824626865671643,1051.25,59.69017227874838,1.0345086576670006,0.3309881258782399,153265.54249999998,2851.413939824509,0.8996545412687038,-3.3649422543203356,146.04337592626925,5.929925160754724,-1.0174909976908224,-3.5379323125334983,11.870589311183245,0.3925684001507624,-0.9475389723119024,-1.0466638852470345,4.132287550542468,0.05274292950976524,-0.9324482590925929
2017-10-30,966,136501.65,21975.78,158477.43,1125.0,11.691204964981006,4.189727463312369,954,141.30605590062112,-13.207547169811317,1050.0,61.94083198235766,-1.3561328983105259,-12.40395113085132,149955.1275,9113.694173189358,-1.476182681176357,0.925882392714783,142.81599958216603,2.5485808200317015,-0.5924645079633492,1.6748930602145773,11.877250611238642,0.3881077704194509,-0.4793659401783309,2.6112456169644416,4.128066523808577,0.04490532725226362,1.3731319484078288
2017-11-06,986,152401.19,22977.79,175378.98,1141.0,12.54927865564187,4.0755873340143,979,154.5651014198783,2.0703933747411973,1034.25,69.79195273573207,-0.691340449846691,11.647873853539515,150012.60499999998,9133.034173553751,0.2615324715324699,9.3832110978896,145.19147894094874,6.580418935661018,1.4244719934366832,7.339480346389249,11.91486210432846,0.45672685539494035,1.3890502470340151,-2.724285297732243,4.11867956057198,0.0523708744535108,-0.822828089226054
2017-11-13,1229,156118.7,26794.6,182913.3,1388.0,12.91410734831408,4.09038619556286,1217,127.02904800650937,24.645030425963487,1073.5,122.4105115312134,1.270315743761508,2.439291976657154,150213.0925,9295.636981281006,0.6353096094320776,-17.81518153866236,140.72748394630744,11.254283926837388,-1.2171752577818185,2.9071686324232626,12.163301605419804,0.6775865175596935,1.108058858075097,0.3631099111789382,4.109702122657794,0.05369125647327462,-0.3597592674060181
2017-11-20,1338,195712.19,30885.05,226597.24,1529.0,13.707498301384913,4.036897590361446,1328,146.2721898355755,8.86899918633035,1129.75,183.20912459081654,1.13667919359972,25.36114507743146,160183.4325,25167.47093966388,1.411693593892534,15.148615321497205,142.29309879064607,11.552787745578714,0.3444269151791721,6.143598869606803,12.715522317580467,0.8367228455602628,1.1855490609201986,-1.3076663826862345,4.098149645812744,0.06508363856985411,-0.9411283203774268
2017-11-27,3181,410808.25,70394.38,481202.63,3709.0,16.871398549552467,3.760152284263959,3152,129.14437283872996,137.74289985052314,1683.5,1009.1172710179261,1.483970241129089,109.90427320853135,228760.08250000002,122937.85612270057,1.4808145614504875,-11.70955122508175,139.25267802517328,13.358378405212605,-0.7567015156943698,23.081529383431665,14.010570713723332,1.9675530644323993,1.4540028869078696,-6.855395756341398,3.9907558510506416,0.155380877385001,-1.484118063095341
2017-12-04,2032,266845.52,43207.17,310052.69,2269.0,16.193059708847215,3.8768619662363455,2014,131.32161417322837,-36.12071675573719,1945.0,897.472376547973,0.09693891675489306,-35.04377772354863,257371.16500000004,112081.21062067764,0.08453116224863542,1.6858971758817898,133.4418062135108,8.731272522932983,-0.24282738108490792,-4.020643805627156,14.921515977024669,1.9080875091717984,0.6663969685407447,3.10385519386569,3.9410745091061523,0.15092177302326137,-0.4254690465365115
2017-12-11,1622,209447.57,34558.4,244005.97,1802.0,16.083605386696373,3.9743589743589745,1599,129.12920468557337,-20.177165354330707,2043.25,810.2326312033271,-0.5199124100622501,-21.509804624038665,270703.3825,98353.46209440839,-0.6228129767430173,-1.6694962984257544,133.9668453832768,8.26796547338629,-0.5851065432330694,-0.6759335426339552,15.713890486620244,1.382235721285678,0.26747601323183956,2.514843421605728,3.9120677038051808,0.12080347900205539,0.5156413628843739
2017-12-18,1343,184509.22,28286.96,212796.18,1508.0,15.001454145462256,4.030757689422356,1333,137.38586746090843,-17.200986436498155,2044.5,808.7844789147065,-0.8673509671468107,-11.90672682428352,267902.64,101315.65950067114,-0.8231049416348871,6.394109524208602,131.74526478961002,3.898901030987664,1.44671604292288,-6.728287689333778,16.037379447639577,0.7735421288286153,-1.3391970050112658,1.419064443530238,3.910532728570409,0.11870949011384882,1.0127662138607874
2017-12-25,859,111097.44,18756.62,129854.06,962.0,15.155246070650483,4.102594339622642,848,129.33345750873107,-36.03871928518243,1464.0,492.6980143387361,-1.227932693846935,-39.787594354363435,192974.93750000003,64559.542413758594,-1.2682477979049418,-5.861163233888355,131.79253595711032,3.8577854145934847,-0.6374326677364897,1.0251801171871522,15.608341327914083,0.616814092724427,-0.7345734518845188,1.7822120736456615,3.9961432424100796,0.09527604319358267,1.117291332053684
2018-01-01,861,98006.67,17121.73,115128.4,940.0,14.022430129937174,4.151230949589683,853,113.8288850174216,0.2328288707799775,1171.25,377.01845666580664,-0.8229040104394917,-11.783142797889855,150765.225,54587.1569319906,-0.9665012425126148,-11.988060003934242,127.41935366815862,9.8424187295263,-1.380805777950387,-7.47474462263672,15.065683933186572,0.8439370880202066,-1.2361748500670453,1.1855086304125129,4.064735488248414,0.07796828957100396,1.1093671775690286
2018-01-08,1602,215518.63,34449.53,249968.16,1814.0,13.629954373155288,4.085804416403786,1585,134.53098002496878,86.06271777003485,1166.25,369.0974351938343,1.1805825737346634,119.90200258819121,152282.99,56802.12586329086,1.1132618548853803,18.18703135357842,128.76979750300748,10.503594052748301,0.5484963045057771,-2.7989139767148563,14.4522711798013,0.7431338788261087,-1.1065527088402771,-1.5760754817161993,4.092596848759617,0.049692810910471674,-0.13668843101004152
